"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.087362624,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.141825339,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.098954744,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.063204461,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.130478798,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.022387513,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.350457516,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.128487816,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.193951736,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.19324484,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.187053331,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.223050715,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.391951938,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.337961139,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.384416226,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.759864033,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.590756866,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.288959591,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.344471147,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.40086176,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.10531516,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.415294295,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.446168898,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.427968941,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.067609622,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.49146904,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.012580747,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.421489329,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.867976782,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.324897259,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.510860058,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.180799334,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.192727232,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-2.77603988,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,5.536760003,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,0.610695922,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-0.418483641,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,2.098288752,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,0.317000653,,
"EA19","Euro area (19 countries)","P3S13","General government final consumption expenditure","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,0.532910207,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-1.155534564,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.547925141,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-1.323538335,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-1.179244559,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-1.833790999,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,1.053656488,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.519192175,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.881886495,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.358526091,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-0.621368884,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.48123979,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.338141394,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.116695908,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,7.848730851,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-4.815436035,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.806459825,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.875142523,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.212339581,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.464874963,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.454475142,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.989511837,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.833075939,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-4.682997067,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.709061569,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.485993884,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.771519311,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.384911901,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,4.311150215,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-2.116055321,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,7.279439214,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-5.339108565,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,9.57886142,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-4.385293108,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-19.599434485,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,14.070379758,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,2.505569047,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.028130843,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,1.491881183,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,-1.066341501,,
"EA19","Euro area (19 countries)","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,3.445242084,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.204071,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.26459,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.118374,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.424512,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-0.366755,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.535667,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.311667,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.260089,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.419809,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.22307,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.446554,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.404211,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.669242,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.438889,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.44256,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.455185,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.563408,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.248743,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.450751,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.747729,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.712309,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.802678,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.700668,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.854989,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.070755,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.49418,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.066672,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.571224,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.738585,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.206326,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.240767,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.063119,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-3.524265,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-11.627494,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,12.644217,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-0.319609,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-0.097919,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,2.205448,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,2.247616,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,0.290929,,
